Run,barcode,Batch,seq_name,pathogen,Biofire positive,mapQ,Negative control,test,spiked,MS2_spike,IC_virus_spike,ct_1,ct_2,amplification_control,reverse_transcription_control,chrom,length,meanDepth,meanDepth_trunc5,meanDepth_trunc10,AuG,AuG_trunc5,AuG_trunc10,bases,bases_perc,Cov1,Cov3,Cov5,Cov10,Cov1_perc,Cov3_perc,Cov5_perc,Cov10_perc,sample num reads,total run reads mapped,total run reads inc unmapped,Sample_reads_percent_of_run,Sample_reads_percent_of_refs,Sample_reads_percent_of_type_run,Sample_reads_percent_of_type_sample,median_read_length,median_aligned_length,mean_read_length,mean_aligned_length,Sample_num_reads_200,Sample_num_reads_300,Sample_num_reads_400,orthoreovirus,zika,MS2,murine_respirovirus,orthoreovirus passed,zika passed,MS2 passed,murine_respirovirus passed,total sample bases,total sample reads,total run bases,total run reads,isSpike,PC_PASSES,PCs_passed,pass,gold_standard,condition,FLU_A_POS,TOP_FLU_A,Sample_reads_percent_of_refs_AuG_truc10,OR pass,AND ratio pass,2 reads pass,sample_positive,pathogen_tests,test_type
AD_winter_study_170325,62,2,145,Parainfluenza 4,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,153.0,34.0,234.0,1.0,1.0,1.0,1.0,19160025.0,49721.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,62,2,145,RSV,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,153.0,34.0,234.0,1.0,1.0,1.0,1.0,19160025.0,49721.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,62,2,145,Rhinovirus/enterovirus,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,153.0,34.0,234.0,1.0,1.0,1.0,1.0,19160025.0,49721.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,62,2,145,SARS-CoV-2,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,153.0,34.0,234.0,1.0,1.0,1.0,1.0,19160025.0,49721.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,62,2,145,unmapped,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38461.0,0.0,0.0,0.0,0.0,1.374626330093312,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,153.0,34.0,234.0,1.0,1.0,1.0,1.0,19160025.0,49721.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,True,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Adenovirus,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Bordetella_parapertussis,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Bordetella_pertussis,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Chlamydia_pneumoniae,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Coronavirus 229E,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Coronavirus HKU,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Coronavirus NL63,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Coronavirus OC43,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Influenza A,1,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,Flu A/H1-2009,13158.0,1.2995896032831735,1.2995896032831735,1.2995896032831735,0.288797689618483,0.288797689618483,0.288797689618483,3800.0,28.879768961848303,2924.0,143.0,0.0,0.0,22.22222222222222,1.0867913056695546,0.0,0.0,18.0,113507.0,2911431.0,0.0006182526736852,0.0158580528073158,31.03448275862069,100.0,285.0,162.5,345.72222222222223,212.11111111111111,7.0,5.0,2.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,1,True,True,False,0.0549105944312266,True,False,True,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Influenza A/H1,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,Flu A/H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113507.0,2911431.0,3.434737076028936e-05,0.0008810029337397,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,inf,False,True,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Influenza A/H1-2009,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,Flu A/H1-2009,13158.0,1.2995896032831735,1.2995896032831735,1.2995896032831735,0.288797689618483,0.288797689618483,0.288797689618483,3800.0,28.879768961848303,2924.0,143.0,0.0,0.0,22.22222222222222,1.0867913056695546,0.0,0.0,18.0,113507.0,2911431.0,0.0006182526736852,0.0158580528073158,31.03448275862069,100.0,285.0,162.5,345.72222222222223,212.11111111111111,7.0,5.0,2.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,1,False,True,True,0.0549105944312266,True,False,True,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Influenza A/H3,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,Flu A/H3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113507.0,2911431.0,3.434737076028936e-05,0.0008810029337397,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,inf,False,True,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Influenza B,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,MERS,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Metapneumovirus,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Mycoplasma_pneumoniae,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Parainfluenza 1,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Parainfluenza 2,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Parainfluenza 3,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Parainfluenza 4,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,RSV,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,Rhinovirus/enterovirus,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,SARS-CoV-2,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,63,2,146,unmapped,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95112.0,0.0,0.0,0.0,0.0,3.399377538489251,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,23.0,1.0,1.0,1.0,1.0,29244209.0,98073.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,True,False,,False,False,True,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,Adenovirus,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,Bordetella_parapertussis,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,Bordetella_pertussis,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,Chlamydia_pneumoniae,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,Coronavirus 229E,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,Coronavirus HKU,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,Coronavirus NL63,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,Coronavirus OC43,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,Influenza A,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,Influenza A/H1,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,Influenza A/H1-2009,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,Influenza A/H3,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,Influenza B,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,MERS,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,Metapneumovirus,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
AD_winter_study_170325,64,2,147,Mycoplasma_pneumoniae,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,757.0,108.0,994.0,1.0,1.0,1.0,1.0,51685041.0,133977.0,1157128489.0,3326098.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,24,BIOFIRE
