Sample name,run,chrom,readID,edit_distance,aln_length,mapQ,edit_percentage,pathogen_x,pathogen_reduced,Run,barcode,seq_name,pathogen_y,Biofire positive,True species hit,readID_dup
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,00eb10dd-4c7a-4f61-a13e-e77b31f44ce2,13.0,188.0,60.0,6.914893617021277,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,326049d7-e448-43fc-8747-23d0a29bbbd0,27.0,427.0,60.0,6.323185011709602,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,f1cbffd2-5b12-40e4-a644-ce26ef6b8dba,1.0,129.0,60.0,0.7751937984496124,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,ede653f4-430b-4f96-a77a-6c14b66c9a6a,12.0,175.0,60.0,6.857142857142858,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
68,010524_Expt9_SISPA_Daisy,RSVB_Human_Respiratory_syncytial_virus_9320,5a8e80da-d73f-4edc-87d0-3d2f8e1a3d87,18.0,159.0,1.0,11.320754716981133,RSV,RSV,010524_Expt9_SISPA_Daisy,68.0,S1P2,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,76fba725-21af-4a6d-b47b-3f20ae94072f,2.0,115.0,60.0,1.7391304347826086,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,68ba2ea4-a36f-412c-94e3-6b71069549f1,8.0,162.0,60.0,4.938271604938271,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
72,010524_Expt9_SISPA_Daisy,RSVB_Human_Respiratory_syncytial_virus_9320,ab3f6cdc-64c5-4a7d-8f5f-a4a114aad378,45.0,373.0,60.0,12.064343163538874,RSV,RSV,010524_Expt9_SISPA_Daisy,72.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,9a322618-78a6-4e1d-901c-79b909612387,15.0,153.0,47.0,9.803921568627452,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,3983eea6-2059-40f1-b710-75ef4a6f3187,11.0,122.0,14.0,9.01639344262295,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,14738d93-9814-4e07-b119-569ebfdb9de6,29.0,320.0,60.0,9.0625,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
66,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,65de9133-ba80-4730-81f1-03e75fe5dcbd,32.0,266.0,60.0,12.030075187969924,RSV,RSV,010524_Expt9_SISPA_Kate,66.0,S1P1,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,1fbbdbab-112f-47d1-9dfc-388d0db3ec25,22.0,280.0,60.0,7.857142857142857,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,e9b11125-5420-48e1-ade8-c41f0fc350be,11.0,98.0,2.0,11.224489795918368,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,e15d0568-5313-4302-92cb-3706dcefcf51,15.0,148.0,3.0,10.135135135135135,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,dbac1cf7-9db2-4eb2-b897-b50a0be91e38,20.0,233.0,60.0,8.583690987124463,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,30df458e-f854-49cd-9384-1887fd4b3a1b,16.0,117.0,23.0,13.675213675213676,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
72,010524_Expt9_SISPA_Daisy,RSVB_Human_Respiratory_syncytial_virus_9320,a7ac8441-dada-4200-887c-ddaf298d231b,13.0,252.0,60.0,5.158730158730158,RSV,RSV,010524_Expt9_SISPA_Daisy,72.0,S1P4,RSV,1.0,1,False
74,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,9e0557d0-5d64-43e1-9454-18f8bcc28807,11.0,142.0,30.0,7.746478873239436,RSV,RSV,010524_Expt9_SISPA_Kate,74.0,S1P3,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,a28a10cf-d349-483d-a3a1-3da602de3f9b,10.0,129.0,39.0,7.751937984496124,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,370506e8-8af1-4992-9ce5-5c9fc85844a0,7.0,180.0,60.0,3.888888888888889,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
66,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,c6e26594-58bb-4f95-aaa6-d180f873fefc,37.0,333.0,60.0,11.11111111111111,RSV,RSV,010524_Expt9_SISPA_Kate,66.0,S1P1,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,c29b3c26-8d0b-4ab5-bb93-7dc117749c74,51.0,389.0,60.0,13.110539845758353,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,49176ca5-4377-4fe6-a608-fd137b8a9e8c,50.0,313.0,60.0,15.974440894568689,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,e2c5bf08-ed65-4d7e-98b0-3766968a10e1,37.0,333.0,60.0,11.11111111111111,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
66,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,3b21d86e-d946-4af0-97b1-20a69a23f314,4.0,92.0,16.0,4.3478260869565215,RSV,RSV,010524_Expt9_SISPA_Kate,66.0,S1P1,RSV,1.0,1,False
66,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,d2f67e28-a897-4fd3-9c1b-6fbc121215c6,12.0,127.0,14.0,9.448818897637794,RSV,RSV,010524_Expt9_SISPA_Kate,66.0,S1P1,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,650f3c82-6c03-4275-8647-5105f8c14d2b,16.0,180.0,60.0,8.88888888888889,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,5122eae3-de99-4e36-ba27-1c6e6c02933c,5.0,110.0,31.0,4.545454545454546,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,ff43cdde-afb5-4ab2-a94a-859ae03c9885,13.0,135.0,29.0,9.62962962962963,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,3ac96f56-0cd6-4c50-bfe6-5676bfe65632,32.0,273.0,60.0,11.72161172161172,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,87edc868-e341-4c96-aaf6-0abe36395b85,11.0,113.0,1.0,9.734513274336283,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,e07cdbeb-1fb8-4c65-889e-28e1370343f4,48.0,513.0,60.0,9.35672514619883,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
66,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,0a905e25-a689-44f8-af26-84494c5ccb5f,10.0,93.0,2.0,10.75268817204301,RSV,RSV,010524_Expt9_SISPA_Kate,66.0,S1P1,RSV,1.0,1,False
72,010524_Expt9_SISPA_Daisy,RSVB_Human_Respiratory_syncytial_virus_9320,b1ee1d82-96dd-4647-b03c-94bf2d281ac1,20.0,227.0,60.0,8.81057268722467,RSV,RSV,010524_Expt9_SISPA_Daisy,72.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,95d5d57a-afa1-4a2f-bcb2-9bdbcd2c6e39,18.0,166.0,38.0,10.843373493975903,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,9ea6bae1-8ffd-43a8-af87-901d86016dbf,18.0,175.0,22.0,10.285714285714285,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
74,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,13461721-584d-4005-bcd5-b784d29e5595,5.0,178.0,60.0,2.8089887640449436,RSV,RSV,010524_Expt9_SISPA_Kate,74.0,S1P3,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,5510e83e-99e1-42e2-a821-93ea575f39d8,6.0,124.0,26.0,4.838709677419355,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,4c873063-a18a-43b1-a1a0-0c9dd74ea803,8.0,84.0,4.0,9.523809523809524,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,6d7929f3-f5e3-4d01-887c-f57bb1875087,24.0,190.0,21.0,12.631578947368421,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,913a4d0b-5f0a-49d1-b2a5-60577e5ca54e,31.0,392.0,60.0,7.908163265306123,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
66,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,bf7c8a16-dfce-48d6-be48-421f396717a4,17.0,308.0,60.0,5.51948051948052,RSV,RSV,010524_Expt9_SISPA_Kate,66.0,S1P1,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,be2e2bc5-97ec-4b52-b8ff-5a6ad65079c6,18.0,150.0,3.0,12.0,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
72,010524_Expt9_SISPA_Daisy,RSVB_Human_Respiratory_syncytial_virus_9320,4ed902f8-5950-4454-a841-8ac663d22737,12.0,121.0,8.0,9.917355371900827,RSV,RSV,010524_Expt9_SISPA_Daisy,72.0,S1P4,RSV,1.0,1,False
72,010524_Expt9_SISPA_Daisy,RSVB_Human_Respiratory_syncytial_virus_9320,0e58d829-bc8a-4d69-a591-8116d6b2b137,6.0,243.0,60.0,2.4691358024691357,RSV,RSV,010524_Expt9_SISPA_Daisy,72.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,1ed0e9af-74c4-4098-b878-5dff6f645475,25.0,417.0,60.0,5.995203836930456,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,1f2a94ba-ccfa-4011-8cef-5de29190eb8c,40.0,456.0,60.0,8.771929824561402,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,47cffaba-0217-45c2-a348-b3075a2e5af6,3.0,131.0,60.0,2.2900763358778624,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
72,010524_Expt9_SISPA_Daisy,RSVB_Human_Respiratory_syncytial_virus_9320,005b3e40-9bd9-4bac-814e-371e26cddad6,15.0,163.0,27.0,9.202453987730062,RSV,RSV,010524_Expt9_SISPA_Daisy,72.0,S1P4,RSV,1.0,1,False
72,010524_Expt9_SISPA_Daisy,RSVB_Human_Respiratory_syncytial_virus_9320,82af948d-25c8-4315-aaf8-f5f8aa12c878,5.0,105.0,29.0,4.761904761904762,RSV,RSV,010524_Expt9_SISPA_Daisy,72.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,dc7b63b0-f4a7-48c6-ba99-91c4f5517e42,13.0,206.0,60.0,6.310679611650485,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,1f4143c0-cbfb-4202-8ec6-29a827f8c633,2.0,90.0,50.0,2.2222222222222223,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,0b400b22-ddd2-4a3f-8f81-5930ed3d834b,13.0,134.0,14.0,9.701492537313433,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,0b799c1d-3103-4a64-b419-49571000517a,11.0,274.0,60.0,4.014598540145985,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,54892664-ff75-478a-b6f7-a3d28a612d12,203.0,339.0,18.0,59.882005899705014,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,fc66c88c-a77d-40a8-8706-d5f466c8b712,11.0,205.0,60.0,5.365853658536586,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,7e5c5cea-ccf5-436b-8d80-344a9b65b527,38.0,261.0,50.0,14.559386973180077,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
66,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,bbb4b8ea-d43a-4ebf-b744-ea8fb23064b4,82.0,271.0,35.0,30.25830258302583,RSV,RSV,010524_Expt9_SISPA_Kate,66.0,S1P1,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,26621599-7019-4fe8-8eb3-5228289180e2,2.0,84.0,22.0,2.380952380952381,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,6ea885e5-0f08-46fc-8ce2-a11fc2452677,13.0,120.0,3.0,10.833333333333334,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
68,010524_Expt9_SISPA_Daisy,RSVB_Human_Respiratory_syncytial_virus_9320,492c0f3b-ce7a-4e06-ade9-aba3a23a52b9,81.0,235.0,1.0,34.46808510638298,RSV,RSV,010524_Expt9_SISPA_Daisy,68.0,S1P2,RSV,1.0,1,False
72,010524_Expt9_SISPA_Daisy,RSVB_Human_Respiratory_syncytial_virus_9320,d13796c3-955e-4655-a3c6-86a3410290c3,50.0,409.0,60.0,12.224938875305623,RSV,RSV,010524_Expt9_SISPA_Daisy,72.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,7b85a8e3-d07e-4de0-bfaf-ab75169978d9,13.0,129.0,13.0,10.077519379844961,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,4d91ae0e-c1ed-4f16-87b0-31656e711c56,22.0,185.0,29.0,11.891891891891893,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
66,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,b678303f-2a46-4285-ae4b-6f778bdc1010,14.0,123.0,3.0,11.38211382113821,RSV,RSV,010524_Expt9_SISPA_Kate,66.0,S1P1,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,17c43356-21c9-4db4-bc5c-ff0d63991042,17.0,166.0,18.0,10.240963855421686,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,e5277cb3-3849-4fbb-9652-0e1b10edb0a2,14.0,185.0,60.0,7.567567567567568,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,1e57f96c-7cdf-480b-9b13-aefbac2bccb2,3.0,74.0,16.0,4.054054054054054,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,c38b5e18-bbed-4135-8a50-e8c5e99f06d8,6.0,198.0,60.0,3.0303030303030303,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,76915cfb-4027-454e-b140-610dc51b9f5f,60.0,866.0,60.0,6.928406466512701,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,aa9e5ef0-41b0-4d63-8530-f7c29815f803,76.0,371.0,60.0,20.485175202156334,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,2657580c-2ed1-4e64-accb-aefaf26184b1,13.0,144.0,4.0,9.027777777777777,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,a5680c88-a24c-484a-90cc-7659a3d180cc,21.0,204.0,60.0,10.294117647058822,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,36b1917c-7347-46d8-ae35-ac8d31306f20,17.0,283.0,60.0,6.007067137809187,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,55e99d85-b963-48d1-ab25-cdfd6310330c,21.0,196.0,50.0,10.714285714285714,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,5dfbbbc3-6b75-403c-95d3-9165bd850fe4,13.0,191.0,60.0,6.806282722513089,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,d1cbacd5-0ef8-44d2-abae-762642aaa9ec,22.0,256.0,60.0,8.59375,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,89e999dc-7cdd-417d-9a4b-18312bb70930,25.0,224.0,50.0,11.160714285714286,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,97ef7274-1dc7-45cd-802a-8108708092f7,10.0,197.0,60.0,5.0761421319796955,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,374cf85a-0e19-4f87-8792-cdf537a8bac3,19.0,188.0,45.0,10.106382978723403,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
72,010524_Expt9_SISPA_Daisy,RSVB_Human_Respiratory_syncytial_virus_9320,a9f37aa1-0793-4c04-908b-3451a10a9c3f,15.0,182.0,60.0,8.241758241758241,RSV,RSV,010524_Expt9_SISPA_Daisy,72.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,3b794ae5-8a76-40d6-8bae-4e0688e70525,20.0,223.0,9.0,8.968609865470851,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
66,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,fd32f1c5-4275-4d48-9b6f-f3583994769e,15.0,135.0,36.0,11.11111111111111,RSV,RSV,010524_Expt9_SISPA_Kate,66.0,S1P1,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,45c368a7-143f-4bf1-a88e-d876387982b5,12.0,298.0,60.0,4.026845637583892,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,5c5929ed-5c2e-414e-a3db-d7cba419932e,12.0,333.0,60.0,3.6036036036036037,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
66,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,94d5587f-60b5-4678-a7f1-25df01b889ce,21.0,147.0,10.0,14.285714285714285,RSV,RSV,010524_Expt9_SISPA_Kate,66.0,S1P1,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,57a3aff5-52df-4bc4-9d01-9bb821d65ff1,14.0,151.0,6.0,9.271523178807946,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,440762df-02f0-430d-b79d-ac46fb7d11e0,1.0,76.0,54.0,1.3157894736842104,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,2705f04d-7bf6-42dc-bd0e-529688464362,8.0,152.0,60.0,5.263157894736842,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,3776163d-8f8c-41e1-ad64-5fc3f4d3c4db,150.0,473.0,60.0,31.712473572938688,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,61765b7c-f06d-45a7-a91d-21a6e5d93c6d,16.0,189.0,52.0,8.465608465608465,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
66,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,35d9818c-af10-4ce0-a2bc-275f1b0a6eb3,12.0,225.0,60.0,5.333333333333334,RSV,RSV,010524_Expt9_SISPA_Kate,66.0,S1P1,RSV,1.0,1,False
72,010524_Expt9_SISPA_Daisy,RSVB_Human_Respiratory_syncytial_virus_9320,ee3767d4-3ce3-4173-bff7-2bafb60b3f35,10.0,180.0,60.0,5.555555555555555,RSV,RSV,010524_Expt9_SISPA_Daisy,72.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,b25e6d2d-183f-4694-a610-4b5abaf4075c,25.0,383.0,60.0,6.527415143603134,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,a6dcb22d-9ac0-4af0-87a0-8dcebf914545,18.0,189.0,49.0,9.523809523809524,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,5cebd710-de9f-4faf-be7d-928e7fab4290,27.0,289.0,30.0,9.342560553633218,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
78,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,7886ecb2-0633-4cd5-b9e4-10179216299d,15.0,319.0,60.0,4.702194357366771,RSV,RSV,010524_Expt9_SISPA_Kate,78.0,S1P4,RSV,1.0,1,False
74,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,3cc89dae-5cba-4351-83be-76969191699b,14.0,387.0,60.0,3.6175710594315245,RSV,RSV,010524_Expt9_SISPA_Kate,74.0,S1P3,RSV,1.0,1,False
72,010524_Expt9_SISPA_Daisy,RSVB_Human_Respiratory_syncytial_virus_9320,033dd987-3bd3-4bbe-ad4f-a176116e42b2,27.0,240.0,60.0,11.25,RSV,RSV,010524_Expt9_SISPA_Daisy,72.0,S1P4,RSV,1.0,1,False
70,010524_Expt9_SISPA_Kate,RSVB_Human_Respiratory_syncytial_virus_9320,813ff784-f6ab-424e-bf64-0d6331a840ed,11.0,233.0,60.0,4.721030042918455,RSV,RSV,010524_Expt9_SISPA_Kate,70.0,S1P2,RSV,1.0,1,False
