Run,barcode,seq_name,pathogen_reduced,Unnamed: 0,batch,Sample name,chrom,length,pathogen,meanDepth,meanDepth_trunc5,meanDepth_trunc10,AuG,AuG_trunc5,AuG_trunc10,bases,bases_perc,Cov1,Cov3,Cov5,Cov10,Cov1_perc,Cov3_perc,Cov5_perc,Cov10_perc,sample num reads,total run reads mapped,total run reads inc unmapped,Sample_reads_percent_of_run,Sample_reads_percent_of_refs,Sample_reads_percent_of_type_run,Sample_reads_percent_of_type_sample,median_read_length,median_aligned_length,mean_read_length,mean_aligned_length,Sample_num_reads_200,Sample_num_reads_300,Sample_num_reads_400,barcode_y,run,spiked
Expt9A_SISPA_Katie,4,S1P3,orthoreovirus,21.0,Expt9A_SISPA_Katie,4.0,orthoreovirus,23416.0,orthoreovirus,1.5547557840616966,1.5547557840616966,1.5547557840616966,0.3874274000683294,0.3874274000683294,0.3874274000683294,9072.0,38.74274000683294,5835.0,743.0,184.0,,24.918858899897504,3.1730440724291085,0.7857874957294158,,47.0,2024.0,1387755.0,0.0033867649549091,2.322134387351779,12.841530054644808,100.0,317.0,164.0,351.9574468085106,192.4468085106383,17.0,6.0,2.0,4.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,4,S1P3,zika,23.0,Expt9A_SISPA_Katie,4.0,zika,10952.0,zika,2.2358490566037736,2.1158280922431865,2.2358490566037736,1.5580715850986122,1.4744338933528125,1.5580715850986122,17064.0,155.8071585098612,7632.0,2308.0,741.0,,69.68590211833455,21.073776479181884,6.765887509130753,,82.0,2024.0,1387755.0,0.0059088239638841,4.051383399209486,16.872427983539097,100.0,334.0,179.5,368.0609756097561,207.6341463414634,30.0,17.0,4.0,4.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,4,S1P3,MS2,19.0,Expt9A_SISPA_Katie,4.0,MS2,3569.0,MS2,1.2060889929742389,1.2060889929742389,1.2060889929742389,0.2885962454469039,0.2885962454469039,0.2885962454469039,1030.0,28.859624544690387,854.0,,,,23.928271224432613,,,,4.0,2024.0,1387755.0,0.0002882353153114,0.1976284584980237,3.636363636363636,100.0,377.0,245.5,387.0,258.25,3.0,1.0,1.0,4.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,4,S1P3,murine_respirovirus,20.0,Expt9A_SISPA_Katie,4.0,murine_respirovirus,15362.0,murine_respirovirus,2.037459283387622,2.013843648208469,2.037459283387622,1.3029553443562036,1.287853144121859,1.3029553443562036,20016.0,130.29553443562037,9824.0,2799.0,397.0,,63.95000650956907,18.2202838172113,2.584298919411535,,91.0,2024.0,1387755.0,0.0065573534233348,4.496047430830039,14.152410575427682,100.0,362.0,173.0,391.956043956044,216.3736263736264,40.0,18.0,10.0,4.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,5,S2C,orthoreovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Expt9A_SISPA_Katie,5,S2C,zika,26.0,Expt9A_SISPA_Katie,5.0,zika,10952.0,zika,1.0,1.0,1.0,0.0162527392257121,0.0162527392257121,0.0162527392257121,178.0,1.6252739225712198,178.0,,,,1.6252739225712198,,,,2.0,2024.0,1387755.0,0.0001441176576557,0.0988142292490118,0.411522633744856,100.0,304.5,89.0,304.5,89.0,,,,5.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,5,S2C,MS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Expt9A_SISPA_Katie,5,S2C,murine_respirovirus,24.0,Expt9A_SISPA_Katie,5.0,murine_respirovirus,15362.0,murine_respirovirus,1.0,1.0,1.0,0.0057284207785444,0.0057284207785444,0.0057284207785444,88.0,0.5728420778544461,88.0,,,,0.5728420778544461,,,,1.0,2024.0,1387755.0,7.205882882785506e-05,0.0494071146245059,0.1555209953343701,100.0,224.0,88.0,224.0,88.0,,,,5.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,6,S2P1,orthoreovirus,29.0,Expt9A_SISPA_Katie,6.0,orthoreovirus,23416.0,orthoreovirus,1.0,1.0,1.0,0.0536812435941236,0.0536812435941236,0.0536812435941236,1257.0,5.368124359412367,1257.0,,,,5.368124359412367,,,,4.0,2024.0,1387755.0,0.0002882353153114,0.1976284584980237,1.092896174863388,100.0,382.0,253.0,441.0,314.75,3.0,1.0,1.0,6.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,6,S2P1,zika,31.0,Expt9A_SISPA_Katie,6.0,zika,10952.0,zika,1.0,1.0,1.0,0.043553688823959,0.043553688823959,0.043553688823959,477.0,4.35536888239591,477.0,,,,4.35536888239591,,,,2.0,2024.0,1387755.0,0.0001441176576557,0.0988142292490118,0.411522633744856,100.0,459.0,239.0,459.0,239.0,1.0,1.0,,6.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,6,S2P1,MS2,27.0,Expt9A_SISPA_Katie,6.0,MS2,3569.0,MS2,1.0,1.0,1.0,0.0215746707761277,0.0215746707761277,0.0215746707761277,77.0,2.1574670776127767,77.0,,,,2.1574670776127767,,,,1.0,2024.0,1387755.0,7.205882882785506e-05,0.0494071146245059,0.9090909090909092,100.0,284.0,77.0,284.0,77.0,,,,6.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,6,S2P1,murine_respirovirus,28.0,Expt9A_SISPA_Katie,6.0,murine_respirovirus,15362.0,murine_respirovirus,1.0741239892183287,1.0741239892183287,1.0741239892183287,0.0518812654602265,0.0518812654602265,0.0518812654602265,797.0,5.188126546022653,742.0,,,,4.8301002473636245,,,,4.0,2024.0,1387755.0,0.0002882353153114,0.1976284584980237,0.6220839813374806,100.0,392.5,189.0,384.75,170.25,2.0,,,6.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,7,S2P2,orthoreovirus,34.0,Expt9A_SISPA_Katie,7.0,orthoreovirus,23416.0,orthoreovirus,2.7053901708648933,2.439404615113616,2.7053901708648933,1.3117953536043732,1.1828237102835668,1.3117953536043732,30717.0,131.1795353604373,11354.0,4465.0,2275.0,67.0,48.488213187564064,19.06815852408609,9.71557909121968,0.2861291424666894,139.0,2024.0,1387755.0,0.0100161772070718,6.867588932806325,37.97814207650273,100.0,351.0,211.0,376.67625899280574,216.9064748201439,72.0,25.0,6.0,7.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,7,S2P2,zika,36.0,Expt9A_SISPA_Katie,7.0,zika,10952.0,zika,3.3992909372922666,3.007866164413916,3.3992909372922666,2.801497443389336,2.4789079620160703,2.801497443389336,30682.0,280.14974433893354,9026.0,4942.0,2705.0,26.0,82.41417092768444,45.12417823228634,24.698685171658145,0.237399561723886,141.0,2024.0,1387755.0,0.0101602948647275,6.966403162055336,29.01234567901235,100.0,349.0,187.0,381.9148936170213,216.39716312056737,64.0,30.0,10.0,7.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,7,S2P2,MS2,32.0,Expt9A_SISPA_Katie,7.0,MS2,3569.0,MS2,3.4342532467532467,2.898538961038961,3.418425324675325,2.370972261137573,2.0011207621182403,2.3600448304847297,8462.0,237.09722611375733,2464.0,1392.0,540.0,167.0,69.03894648360885,39.00252171476604,15.130288596245448,4.6791818436536845,36.0,2024.0,1387755.0,0.0025941178378027,1.7786561264822136,32.72727272727273,100.0,352.0,221.0,395.25,236.0833333333333,21.0,8.0,7.0,7.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,7,S2P2,murine_respirovirus,33.0,Expt9A_SISPA_Katie,7.0,murine_respirovirus,15362.0,murine_respirovirus,3.926233150644349,3.195230336246482,3.849429714116427,3.450852753547715,2.808358286681422,3.3833485223278217,53012.0,345.0852753547715,13502.0,8369.0,4298.0,838.0,87.8922015362583,54.47858351777113,27.978127847936467,5.455018877750293,246.0,2024.0,1387755.0,0.0177264718916523,12.15415019762846,38.25816485225506,100.0,343.0,188.5,372.2723577235772,214.91463414634143,115.0,46.0,20.0,7.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,8,S2P3,orthoreovirus,39.0,Expt9A_SISPA_Katie,8.0,orthoreovirus,23416.0,orthoreovirus,1.072135785007072,1.072135785007072,1.072135785007072,0.0647420567133583,0.0647420567133583,0.0647420567133583,1516.0,6.474205671335839,1414.0,,,,6.038606081311924,,,,8.0,2024.0,1387755.0,0.0005764706306228,0.3952569169960474,2.185792349726776,100.0,362.5,190.5,358.25,189.75,4.0,1.0,,8.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,8,S2P3,zika,41.0,Expt9A_SISPA_Katie,8.0,zika,10952.0,zika,1.0,1.0,1.0,0.0552410518626734,0.0552410518626734,0.0552410518626734,605.0,5.524105186267349,605.0,,,,5.524105186267349,,,,4.0,2024.0,1387755.0,0.0002882353153114,0.1976284584980237,0.823045267489712,100.0,276.5,141.0,298.5,153.0,1.0,,,8.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,8,S2P3,MS2,37.0,Expt9A_SISPA_Katie,8.0,MS2,3569.0,MS2,1.0,1.0,1.0,0.0355841972541328,0.0355841972541328,0.0355841972541328,127.0,3.558419725413281,127.0,,,,3.558419725413281,,,,1.0,2024.0,1387755.0,7.205882882785506e-05,0.0494071146245059,0.9090909090909092,100.0,241.0,127.0,241.0,127.0,,,,8.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,8,S2P3,murine_respirovirus,38.0,Expt9A_SISPA_Katie,8.0,murine_respirovirus,15362.0,murine_respirovirus,1.0568489442338929,1.0568489442338929,1.0568489442338929,0.1270667881786225,0.1270667881786225,0.1270667881786225,1952.0,12.706678817862258,1847.0,,,,12.02317406587684,,,,10.0,2024.0,1387755.0,0.0007205882882785,0.4940711462450593,1.5552099533437014,100.0,395.5,155.0,376.9,186.0,3.0,2.0,1.0,8.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,9,S3C,orthoreovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Expt9A_SISPA_Katie,9,S3C,zika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Expt9A_SISPA_Katie,9,S3C,MS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Expt9A_SISPA_Katie,9,S3C,murine_respirovirus,42.0,Expt9A_SISPA_Katie,9.0,murine_respirovirus,15362.0,murine_respirovirus,1.0,1.0,1.0,0.0135399036583778,0.0135399036583778,0.0135399036583778,208.0,1.3539903658377814,208.0,,,,1.3539903658377814,,,,1.0,2024.0,1387755.0,7.205882882785506e-05,0.0494071146245059,0.1555209953343701,100.0,358.0,211.0,358.0,211.0,1.0,,,9.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,10,S3P1,orthoreovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Expt9A_SISPA_Katie,10,S3P1,zika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Expt9A_SISPA_Katie,10,S3P1,MS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Expt9A_SISPA_Katie,10,S3P1,murine_respirovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Expt9A_SISPA_Katie,11,S3P2,orthoreovirus,59.0,Expt9A_SISPA_Katie,11.0,orthoreovirus,23416.0,orthoreovirus,1.3711947626841243,1.3711947626841243,1.3711947626841243,0.3577895456098394,0.3577895456098394,0.3577895456098394,8378.0,35.77895456098395,6110.0,546.0,54.0,,26.09326955927571,2.3317389818927228,0.2306115476597198,,42.0,2024.0,1387755.0,0.0030264708107699,2.075098814229249,11.475409836065571,100.0,325.0,181.5,346.7619047619048,195.5,19.0,5.0,,11.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,11,S3P2,zika,61.0,Expt9A_SISPA_Katie,11.0,zika,10952.0,zika,2.1380873866446826,2.0072135201978565,2.1380873866446826,0.9472242512783052,0.8892439737034331,0.9472242512783052,10374.0,94.72242512783052,4852.0,1034.0,518.0,,44.302410518626736,9.441197954711468,4.72972972972973,,56.0,2024.0,1387755.0,0.0040352944143598,2.766798418972332,11.522633744855968,100.0,332.5,164.5,353.2857142857143,183.7678571428572,23.0,6.0,2.0,11.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,11,S3P2,MS2,56.0,Expt9A_SISPA_Katie,11.0,MS2,3569.0,MS2,2.068325791855204,2.0447963800904976,2.068325791855204,1.280750910619221,1.266181003082096,1.280750910619221,4571.0,128.0750910619221,2210.0,474.0,279.0,,61.92210703278229,13.281031101148782,7.817315774726814,,22.0,2024.0,1387755.0,0.0015852942342128,1.0869565217391304,20.0,100.0,330.5,187.5,394.8636363636364,209.1818181818182,9.0,3.0,2.0,11.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,11,S3P2,murine_respirovirus,58.0,Expt9A_SISPA_Katie,11.0,murine_respirovirus,15362.0,murine_respirovirus,1.724072630054584,1.7079202406149048,1.724072630054584,1.007486004426507,0.9980471292800416,1.007486004426507,15477.0,100.7486004426507,8977.0,1591.0,164.0,,58.43640151022002,10.356724384845725,1.0675693269105584,,72.0,2024.0,1387755.0,0.0051882356756055,3.557312252964427,11.19751166407465,100.0,335.0,188.5,362.19444444444446,212.91666666666663,32.0,13.0,6.0,11.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,12,S3P3,orthoreovirus,74.0,Expt9A_SISPA_Katie,12.0,orthoreovirus,23416.0,orthoreovirus,1.0552030456852792,1.0552030456852792,1.0552030456852792,0.0710198155107618,0.0710198155107618,0.0710198155107618,1663.0,7.101981551076188,1576.0,,,,6.730440724291083,,,,8.0,2024.0,1387755.0,0.0005764706306228,0.3952569169960474,2.185792349726776,100.0,305.5,152.5,394.5,208.375,3.0,2.0,1.0,12.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,12,S3P3,zika,76.0,Expt9A_SISPA_Katie,12.0,zika,10952.0,zika,1.0452488687782806,1.0452488687782806,1.0452488687782806,0.2531044558071585,0.2531044558071585,0.2531044558071585,2772.0,25.31044558071585,2652.0,,,,24.214755295836376,,,,14.0,2024.0,1387755.0,0.0010088236035899,0.691699604743083,2.880658436213992,100.0,332.0,184.5,358.85714285714283,196.07142857142856,6.0,1.0,,12.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,12,S3P3,MS2,71.0,Expt9A_SISPA_Katie,12.0,MS2,3569.0,MS2,1.0801603206412826,1.0801603206412826,1.0801603206412826,0.1510226954328943,0.1510226954328943,0.1510226954328943,539.0,15.102269543289438,499.0,,,,13.981507425049031,,,,3.0,2024.0,1387755.0,0.0002161764864835,0.1482213438735177,2.727272727272727,100.0,297.0,172.0,299.0,183.0,1.0,,,12.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,12,S3P3,murine_respirovirus,73.0,Expt9A_SISPA_Katie,12.0,murine_respirovirus,15362.0,murine_respirovirus,1.04062288422478,1.04062288422478,1.04062288422478,0.2001041531050644,0.2001041531050644,0.2001041531050644,3074.0,20.01041531050644,2954.0,,,,19.229267022523107,,,,19.0,2024.0,1387755.0,0.0013691177477292,0.9387351778656126,2.9548989113530326,100.0,284.0,133.0,322.3684210526316,159.3684210526316,3.0,3.0,1.0,12.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,13,S4C,orthoreovirus,78.0,Expt9A_SISPA_Katie,13.0,orthoreovirus,23416.0,orthoreovirus,1.0,1.0,1.0,0.005167406901264,0.005167406901264,0.005167406901264,121.0,0.5167406901264093,121.0,,,,0.5167406901264093,,,,1.0,2024.0,1387755.0,7.205882882785506e-05,0.0494071146245059,0.273224043715847,100.0,250.0,121.0,250.0,121.0,,,,13.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,13,S4C,zika,80.0,Expt9A_SISPA_Katie,13.0,zika,10952.0,zika,1.0,1.0,1.0,0.0283053323593864,0.0283053323593864,0.0283053323593864,310.0,2.830533235938641,310.0,,,,2.830533235938641,,,,2.0,2024.0,1387755.0,0.0001441176576557,0.0988142292490118,0.411522633744856,100.0,264.5,155.0,264.5,155.0,,,,13.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,13,S4C,MS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Expt9A_SISPA_Katie,13,S4C,murine_respirovirus,77.0,Expt9A_SISPA_Katie,13.0,murine_respirovirus,15362.0,murine_respirovirus,1.0,1.0,1.0,0.0098945449811222,0.0098945449811222,0.0098945449811222,152.0,0.989454498112225,152.0,,,,0.989454498112225,,,,1.0,2024.0,1387755.0,7.205882882785506e-05,0.0494071146245059,0.1555209953343701,100.0,284.0,152.0,284.0,152.0,,,,13.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,14,S4P1,orthoreovirus,85.0,Expt9A_SISPA_Katie,14.0,orthoreovirus,23416.0,orthoreovirus,1.0,1.0,1.0,0.0047830543218312,0.0047830543218312,0.0047830543218312,112.0,0.4783054321831226,112.0,,,,0.4783054321831226,,,,1.0,2024.0,1387755.0,7.205882882785506e-05,0.0494071146245059,0.273224043715847,100.0,249.0,115.0,249.0,115.0,,,,14.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,14,S4P1,zika,87.0,Expt9A_SISPA_Katie,14.0,zika,10952.0,zika,1.0,1.0,1.0,0.0141526661796932,0.0141526661796932,0.0141526661796932,155.0,1.4152666179693203,155.0,,,,1.4152666179693203,,,,1.0,2024.0,1387755.0,7.205882882785506e-05,0.0494071146245059,0.205761316872428,100.0,342.0,155.0,342.0,155.0,,,,14.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,14,S4P1,MS2,82.0,Expt9A_SISPA_Katie,14.0,MS2,3569.0,MS2,1.0,1.0,1.0,0.0958251611095545,0.0958251611095545,0.0958251611095545,342.0,9.58251611095545,342.0,,,,9.58251611095545,,,,2.0,2024.0,1387755.0,0.0001441176576557,0.0988142292490118,1.818181818181818,100.0,330.5,171.0,330.5,171.0,1.0,,,14.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,14,S4P1,murine_respirovirus,84.0,Expt9A_SISPA_Katie,14.0,murine_respirovirus,15362.0,murine_respirovirus,1.0,1.0,1.0,0.0141257648743653,0.0141257648743653,0.0141257648743653,217.0,1.4125764874365316,217.0,,,,1.4125764874365316,,,,1.0,2024.0,1387755.0,7.205882882785506e-05,0.0494071146245059,0.1555209953343701,100.0,329.0,220.0,329.0,220.0,1.0,,,14.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,15,S4P2,orthoreovirus,91.0,Expt9A_SISPA_Katie,15.0,orthoreovirus,23416.0,orthoreovirus,1.2354908048722235,1.2354908048722235,1.2354908048722235,0.2209173214895797,0.2209173214895797,0.2209173214895797,5173.0,22.091732148957977,4187.0,166.0,,,17.88093611206013,0.7089169798428425,,,25.0,2024.0,1387755.0,0.0018014707206963,1.2351778656126482,6.830601092896176,100.0,324.0,185.0,354.36,196.88,11.0,4.0,,15.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,15,S4P2,zika,93.0,Expt9A_SISPA_Katie,15.0,zika,10952.0,zika,1.6402439024390243,1.6402439024390243,1.6402439024390243,0.5403579254930606,0.5403579254930606,0.5403579254930606,5918.0,54.03579254930606,3608.0,576.0,,,32.94375456537619,5.259313367421475,,,30.0,2024.0,1387755.0,0.0021617648648356,1.4822134387351775,6.172839506172839,100.0,344.5,169.5,376.03333333333336,192.16666666666663,12.0,4.0,3.0,15.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,15,S4P2,MS2,89.0,Expt9A_SISPA_Katie,15.0,MS2,3569.0,MS2,2.581436077057793,2.415061295971979,2.581436077057793,0.4130008405715887,0.3863827402633791,0.4130008405715887,1474.0,41.30008405715887,571.0,222.0,140.0,,15.99887923788176,6.22022975623424,3.922667413841413,,8.0,2024.0,1387755.0,0.0005764706306228,0.3952569169960474,7.272727272727272,100.0,310.0,192.5,340.125,185.25,4.0,,,15.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,15,S4P2,murine_respirovirus,90.0,Expt9A_SISPA_Katie,15.0,murine_respirovirus,15362.0,murine_respirovirus,1.2943738024734366,1.2943738024734366,1.2943738024734366,0.4837260773336805,0.4837260773336805,0.4837260773336805,7431.0,48.37260773336805,5741.0,215.0,,,37.37143601093608,1.399557349303476,,,39.0,2024.0,1387755.0,0.0028102943242863,1.9268774703557312,6.065318818040436,100.0,311.0,157.0,345.64102564102564,191.51282051282053,14.0,5.0,4.0,15.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,16,S4P3,orthoreovirus,95.0,Expt9A_SISPA_Katie,16.0,orthoreovirus,23416.0,orthoreovirus,1.0,1.0,1.0,0.0119149299624188,0.0119149299624188,0.0119149299624188,279.0,1.191492996241886,279.0,,,,1.191492996241886,,,,1.0,2024.0,1387755.0,7.205882882785506e-05,0.0494071146245059,0.273224043715847,100.0,407.0,280.0,407.0,280.0,1.0,,,16.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,16,S4P3,zika,97.0,Expt9A_SISPA_Katie,16.0,zika,10952.0,zika,1.0,1.0,1.0,0.0784331628926223,0.0784331628926223,0.0784331628926223,859.0,7.843316289262235,859.0,,,,7.843316289262235,,,,4.0,2024.0,1387755.0,0.0002882353153114,0.1976284584980237,0.823045267489712,100.0,303.0,149.5,362.5,201.5,1.0,1.0,1.0,16.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,16,S4P3,MS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Expt9A_SISPA_Katie,16,S4P3,murine_respirovirus,94.0,Expt9A_SISPA_Katie,16.0,murine_respirovirus,15362.0,murine_respirovirus,1.0,1.0,1.0,0.0042963155839083,0.0042963155839083,0.0042963155839083,66.0,0.4296315583908345,66.0,,,,0.4296315583908345,,,,1.0,2024.0,1387755.0,7.205882882785506e-05,0.0494071146245059,0.1555209953343701,100.0,427.0,66.0,427.0,66.0,,,,16.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,17,NC,orthoreovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Expt9A_SISPA_Katie,17,NC,zika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Expt9A_SISPA_Katie,17,NC,MS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Expt9A_SISPA_Katie,17,NC,murine_respirovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
expt10A_17072024,1,1A,orthoreovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
expt10A_17072024,1,1A,zika,4.0,expt10A_17072024,1.0,zika,10952.0,zika,1.0,1.0,1.0,0.0325967859751643,0.0325967859751643,0.0325967859751643,357.0,3.2596785975164355,357.0,,,,3.2596785975164355,,,,2.0,21995.0,2684012.0,7.451531513271922e-05,0.00909297567629,0.0638569604086845,100.0,300.0,179.5,300.0,179.5,1.0,,,1.0,expt10A_17072024,1
expt10A_17072024,1,1A,MS2,0.0,expt10A_17072024,1.0,MS2,3569.0,MS2,1.0,1.0,1.0,0.1098346875875595,0.1098346875875595,0.1098346875875595,392.0,10.983468758755954,392.0,,,,10.983468758755954,,,,1.0,21995.0,2684012.0,3.725765756635961e-05,0.004546487838145,0.1379310344827586,100.0,505.0,395.0,505.0,395.0,1.0,1.0,,1.0,expt10A_17072024,1
expt10A_17072024,1,1A,murine_respirovirus,2.0,expt10A_17072024,1.0,murine_respirovirus,15362.0,murine_respirovirus,1.0,1.0,1.0,0.0068350475198541,0.0068350475198541,0.0068350475198541,105.0,0.6835047519854186,105.0,,,,0.6835047519854186,,,,1.0,21995.0,2684012.0,3.725765756635961e-05,0.004546487838145,0.0253485424588086,100.0,272.0,105.0,272.0,105.0,,,,1.0,expt10A_17072024,1
expt10A_17072024,2,1B,orthoreovirus,10.0,expt10A_17072024,2.0,orthoreovirus,23416.0,orthoreovirus,1.0117753623188406,1.0117753623188406,1.0117753623188406,0.0477024256918346,0.0477024256918346,0.0477024256918346,1117.0,4.7702425691834645,1104.0,,,,4.714724974376495,,,,6.0,21995.0,2684012.0,0.0002235459453981,0.0272789270288701,0.2069679199724043,100.0,282.5,145.0,306.8333333333333,186.66666666666663,2.0,1.0,,2.0,expt10A_17072024,1
expt10A_17072024,2,1B,zika,12.0,expt10A_17072024,2.0,zika,10952.0,zika,1.0,1.0,1.0,0.1195215485756026,0.1195215485756026,0.1195215485756026,1309.0,11.952154857560265,1309.0,,,,11.952154857560265,,,,8.0,21995.0,2684012.0,0.0002980612605308,0.0363719027051602,0.2554278416347382,100.0,245.5,125.0,284.125,164.5,3.0,1.0,,2.0,expt10A_17072024,1
expt10A_17072024,2,1B,MS2,6.0,expt10A_17072024,2.0,MS2,3569.0,MS2,1.5265911072362686,1.5265911072362686,1.5265911072362686,0.4906136172597366,0.4906136172597366,0.4906136172597366,1751.0,49.06136172597366,1147.0,87.0,,,32.13785374054357,2.437657607172877,,,7.0,21995.0,2684012.0,0.0002608036029645,0.0318254148670152,0.9655172413793104,100.0,353.0,229.0,377.8571428571428,253.8571428571429,5.0,1.0,1.0,2.0,expt10A_17072024,1
expt10A_17072024,2,1B,murine_respirovirus,9.0,expt10A_17072024,2.0,murine_respirovirus,15362.0,murine_respirovirus,1.058139534883721,1.058139534883721,1.058139534883721,0.1184741570108058,0.1184741570108058,0.1184741570108058,1820.0,11.847415701080587,1720.0,,,,11.196458794427809,,,,9.0,21995.0,2684012.0,0.0003353189180972,0.0409183905433052,0.2281368821292775,100.0,300.0,180.0,328.8888888888889,202.66666666666663,3.0,2.0,,2.0,expt10A_17072024,1
expt10A_17072024,3,2A,orthoreovirus,16.0,expt10A_17072024,3.0,orthoreovirus,23416.0,orthoreovirus,1.2311879602945883,1.2311879602945883,1.2311879602945883,0.1642039631021523,0.1642039631021523,0.1642039631021523,3845.0,16.42039631021524,3123.0,84.0,,,13.337034506320464,0.358729074137342,,,15.0,21995.0,2684012.0,0.0005588648634953,0.0681973175721755,0.5174197999310107,100.0,360.0,221.0,425.1333333333333,251.53333333333333,9.0,5.0,2.0,3.0,expt10A_17072024,1
expt10A_17072024,3,2A,zika,18.0,expt10A_17072024,3.0,zika,10952.0,zika,1.5092681367849152,1.5092681367849152,1.5092681367849152,0.8623995617238861,0.8623995617238861,0.8623995617238861,9445.0,86.23995617238862,6258.0,598.0,37.0,,57.140248356464575,5.460189919649379,0.3378378378378378,,37.0,21995.0,2684012.0,0.0013785333299553,0.1682200500113662,1.181353767560664,100.0,369.0,230.0,400.0,255.0,24.0,12.0,3.0,3.0,expt10A_17072024,1
expt10A_17072024,3,2A,MS2,13.0,expt10A_17072024,3.0,MS2,3569.0,MS2,1.5124471582902772,1.5124471582902772,1.5124471582902772,0.9022135051835248,0.9022135051835248,0.9022135051835248,3220.0,90.22135051835248,2129.0,110.0,,,59.65256374334548,3.082095825161109,,,13.0,21995.0,2684012.0,0.0004843495483626,0.0591043418958854,1.793103448275862,100.0,323.0,196.0,384.0,250.53846153846155,6.0,4.0,2.0,3.0,expt10A_17072024,1
